site,guild,species,nitrogen,hydrogen,trophic_category,trophic_level_fbase,size_max,s.hydrogen_mean,s.hydrogen_n,s.hydrogen_sd,s.hydrogen_se,s.carbon_mean,s.carbon_n,s.carbon_sd,s.carbon_se,s.nitrogen_mean,s.nitrogen_n,s.nitrogen_sd,s.nitrogen_se,carbon,t.hydrogen_mean,t.hydrogen_n,t.hydrogen_sd,t.hydrogen_se,t.carbon_mean,t.carbon_n,t.carbon_sd,t.carbon_se,t.nitrogen_mean,t.nitrogen_n,t.nitrogen_sd,t.nitrogen_se
SFC,invertebrate,Corbiculidae,11.06370932,-89.92427696,I-2,2,NA,-93.65958921000001,4,2.7416954385532364,1.3708477192766182,-26.335010805,4,0.2296228859331654,0.1148114429665827,10.80797027,4,0.3982260020332233,0.19911300101661164,-26.16544282,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,invertebrate,Corbiculidae,10.89087193,-95.83882235,I-2,2,NA,-93.65958921000001,4,2.7416954385532364,1.3708477192766182,-26.335010805,4,0.2296228859331654,0.1148114429665827,10.80797027,4,0.3982260020332233,0.19911300101661164,-26.63229138,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,invertebrate,Corduliidae,13.24025464,-92.22929008,I-2,2,NA,-92.22929008,1,NA,NA,-27.54774384,1,NA,NA,13.24025464,1,NA,NA,-27.54774384,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,organic material,CPOM,12.11882132,-76.43814448,organic_material,1,NA,-76.43814448,1,NA,NA,-27.47583843,1,NA,NA,12.11882132,1,NA,NA,-27.47583843,-95.5365141925,4,15.211346413811281,7.6056732069056405,-26.302852067499998,4,0.790753567739502,0.395376783869751,9.9100420655,4,1.4900779106826334,0.7450389553413167
SFC,Aquatic primary producer,Filamentous Algae,7.135678079,-137.2717178,A-1,1,NA,-129.55354466666665,3,7.836814648456847,4.524587046875763,-24.67224291666667,3,7.19766829200808,4.155575725928499,11.310237076333333,3,3.9630192540618943,2.2880502331363046,-32.86552454,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,Filamentous Algae,11.7741514,-129.7856702,A-1,1,NA,-129.55354466666665,3,7.836814648456847,4.524587046875763,-24.67224291666667,3,7.19766829200808,4.155575725928499,11.310237076333333,3,3.9630192540618943,2.2880502331363046,-21.78350567,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,Filamentous Algae,15.02088175,-121.603246,A-1,1,NA,-129.55354466666665,3,7.836814648456847,4.524587046875763,-24.67224291666667,3,7.19766829200808,4.155575725928499,11.310237076333333,3,3.9630192540618943,2.2880502331363046,-19.36769854,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,organic material,FPOM,9.061844993,-96.1893449,organic_material,1,NA,-101.90263743,3,10.193745098403689,5.885361476613798,-25.911856613333335,3,0.14377807991881023,0.08301031314469262,9.173782314,3,0.27933445863951545,0.16127382488946262,-25.88335619,-95.5365141925,4,15.211346413811281,7.6056732069056405,-26.302852067499998,4,0.790753567739502,0.395376783869751,9.9100420655,4,1.4900779106826334,0.7450389553413167
SFC,organic material,FPOM,9.491724765,-95.84686789,organic_material,1,NA,-101.90263743,3,10.193745098403689,5.885361476613798,-25.911856613333335,3,0.14377807991881023,0.08301031314469262,9.173782314,3,0.27933445863951545,0.16127382488946262,-26.0677505,-95.5365141925,4,15.211346413811281,7.6056732069056405,-26.302852067499998,4,0.790753567739502,0.395376783869751,9.9100420655,4,1.4900779106826334,0.7450389553413167
SFC,organic material,FPOM,8.967777184,-113.6716995,organic_material,1,NA,-101.90263743,3,10.193745098403689,5.885361476613798,-25.911856613333335,3,0.14377807991881023,0.08301031314469262,9.173782314,3,0.27933445863951545,0.16127382488946262,-25.78446315,-95.5365141925,4,15.211346413811281,7.6056732069056405,-26.302852067499998,4,0.790753567739502,0.395376783869751,9.9100420655,4,1.4900779106826334,0.7450389553413167
SFC,Terrestrial primary producer,grass,13.17192358,-75.44519168,T-1,1,NA,-75.249528365,2,0.2767097137318753,0.19566331499999734,-21.609644835,2,9.338748447468049,6.603492354999999,14.35716606,2,1.6761859899167224,1.1852424800000003,-15.00615248,-86.678268786,5,10.8838142379223,4.867389698094866,-27.204315018,5,7.034634646441927,3.1459842532638693,13.80117228,5,1.9217229865451664,0.8594206463677811
SFC,Terrestrial primary producer,grass,15.54240854,-75.05386505,T-1,1,NA,-75.249528365,2,0.2767097137318753,0.19566331499999734,-21.609644835,2,9.338748447468049,6.603492354999999,14.35716606,2,1.6761859899167224,1.1852424800000003,-28.21313719,-86.678268786,5,10.8838142379223,4.867389698094866,-27.204315018,5,7.034634646441927,3.1459842532638693,13.80117228,5,1.9217229865451664,0.8594206463677811
SFC,fish,H.cyanoguttatus,16.12724205,-93.46866480666667,F-2,2.9,180,-93.46866480666667,4,9.640049311420238,5.565685064949742,-24.53451365,4,1.6629502521565946,0.960104775731566,15.465703569999999,4,0.6494999218302365,0.37498895470732796,-22.79984035,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,H.cyanoguttatus,15.465703569999999,-82.94297169,F-2,2.9,200,-93.46866480666667,4,9.640049311420238,5.565685064949742,-24.53451365,4,1.6629502521565946,0.960104775731566,15.465703569999999,4,0.6494999218302365,0.37498895470732796,-24.53451365,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,H.cyanoguttatus,15.44091681,-95.59497043,F-2,2.9,80,-93.46866480666667,4,9.640049311420238,5.565685064949742,-24.53451365,4,1.6629502521565946,0.960104775731566,15.465703569999999,4,0.6494999218302365,0.37498895470732796,-24.68869888,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,H.cyanoguttatus,14.82895185,-101.8680523,F-2,2.9,80,-93.46866480666667,4,9.640049311420238,5.565685064949742,-24.53451365,4,1.6629502521565946,0.960104775731566,15.465703569999999,4,0.6494999218302365,0.37498895470732796,-26.11500172,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,L.cyanellus,16.88591782,-99.24380117,F-4,3.5,120,-97.46484485,4,15.086210051155536,7.543105025577768,-25.0350790475,4,1.4349428354876956,0.7174714177438478,14.537037535,4,2.274890838564414,1.137445419282207,-25.46248695,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,fish,L.cyanellus,15.821762,-110.1195371,F-4,3.5,80,-97.46484485,4,15.086210051155536,7.543105025577768,-25.0350790475,4,1.4349428354876956,0.7174714177438478,14.537037535,4,2.274890838564414,1.137445419282207,-26.49062699,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,fish,L.cyanellus,13.6572751,-75.83777813,F-4,3.5,80,-97.46484485,4,15.086210051155536,7.543105025577768,-25.0350790475,4,1.4349428354876956,0.7174714177438478,14.537037535,4,2.274890838564414,1.137445419282207,-23.06814412,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,fish,L.cyanellus,11.78319522,-104.658263,F-4,3.5,80,-97.46484485,4,15.086210051155536,7.543105025577768,-25.0350790475,4,1.4349428354876956,0.7174714177438478,14.537037535,4,2.274890838564414,1.137445419282207,-25.11905813,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,fish,L.gulosus,15.78257213,-99.19910384,F-3,3.4,80,-104.06094640333333,3,7.9459224174959076,4.5875804467011445,-25.625973376666668,3,0.32277259334830016,0.18635284365667473,14.77066948,3,2.473168962326253,1.4278847661504899,-25.28755289,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.gulosus,16.57742317,-99.75320697,F-3,3.4,80,-104.06094640333333,3,7.9459224174959076,4.5875804467011445,-25.625973376666668,3,0.32277259334830016,0.18635284365667473,14.77066948,3,2.473168962326253,1.4278847661504899,-25.65995852,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.gulosus,11.95201314,-113.2305284,F-3,3.4,80,-104.06094640333333,3,7.9459224174959076,4.5875804467011445,-25.625973376666668,3,0.32277259334830016,0.18635284365667473,14.77066948,3,2.473168962326253,1.4278847661504899,-25.93040872,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.macrochirus,15.75946015,-103.8446677,F-3,3.2,80,-103.16667593,3,5.746422588619906,3.3176986284170487,-25.537969743333335,3,1.5359864991778305,0.8868022187719514,14.686260516666668,3,1.4939675456367125,0.8625425646339205,-23.85910363,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.macrochirus,15.31932772,-108.5440266,F-3,3.2,80,-103.16667593,3,5.746422588619906,3.3176986284170487,-25.537969743333335,3,1.5359864991778305,0.8868022187719514,14.686260516666668,3,1.4939675456367125,0.8625425646339205,-26.87269156,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.macrochirus,12.97999368,-97.11133349,F-3,3.2,80,-103.16667593,3,5.746422588619906,3.3176986284170487,-25.537969743333335,3,1.5359864991778305,0.8868022187719514,14.686260516666668,3,1.4939675456367125,0.8625425646339205,-25.88211404,-103.61381116666666,6,6.221216774601958,2.5398011128363573,-25.58197156,6,0.9938299959818592,0.4057293968713019,14.728464998333333,6,1.8279876803138422,0.7462728454771287
SFC,fish,L.oculatus,18.69769585,-106.4035825,F-4,4,120,-104.9470416,2,2.0598598949311144,1.4565409000000002,-23.164733475,2,0.17150635268481,0.12127330500000078,18.185715315,2,0.7240498162680321,0.5119805349999993,-23.04346017,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,fish,L.oculatus,17.67373478,-103.4905007,F-4,4,400,-104.9470416,2,2.0598598949311144,1.4565409000000002,-23.164733475,2,0.17150635268481,0.12127330500000078,18.185715315,2,0.7240498162680321,0.5119805349999993,-23.28600678,-99.95891043333333,6,12.342354568858559,5.038745153035356,-24.411630523333333,6,1.4745069684332306,0.6019649491399197,15.753263461666666,6,2.6000038144181628,1.061447112435738
SFC,Terrestrial primary producer,leaf,13.20508424,-95.24031055,T-1,1,NA,-94.29742906666667,3,4.379843366380956,2.528703746588442,-30.93409514,3,1.7885284009626663,1.0326073537490863,13.43050976,3,2.3379528649307244,1.3498177159204106,-32.82259593,-86.678268786,5,10.8838142379223,4.867389698094866,-27.204315018,5,7.034634646441927,3.1459842532638693,13.80117228,5,1.9217229865451664,0.8594206463677811
SFC,Terrestrial primary producer,leaf,11.21343474,-98.12904059,T-1,1,NA,-94.29742906666667,3,4.379843366380956,2.528703746588442,-30.93409514,3,1.7885284009626663,1.0326073537490863,13.43050976,3,2.3379528649307244,1.3498177159204106,-29.26596118,-86.678268786,5,10.8838142379223,4.867389698094866,-27.204315018,5,7.034634646441927,3.1459842532638693,13.80117228,5,1.9217229865451664,0.8594206463677811
SFC,Terrestrial primary producer,leaf,15.8730103,-89.52293606,T-1,1,NA,-94.29742906666667,3,4.379843366380956,2.528703746588442,-30.93409514,3,1.7885284009626663,1.0326073537490863,13.43050976,3,2.3379528649307244,1.3498177159204106,-30.71372831,-86.678268786,5,10.8838142379223,4.867389698094866,-27.204315018,5,7.034634646441927,3.1459842532638693,13.80117228,5,1.9217229865451664,0.8594206463677811
SFC,invertebrate,Nepidae,14.63802683,-79.37001289,I-3,3,NA,-88.54120369666667,3,16.03661529545721,9.25874415772269,-25.930408723333333,3,2.2831124052636937,1.3181555617691676,9.431132851333334,3,4.697094120165192,2.7118685546863825,-23.40406044,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Nepidae,8.142556386,-79.1951813,I-3,3,NA,-88.54120369666667,3,16.03661529545721,9.25874415772269,-25.930408723333333,3,2.2831124052636937,1.3181555617691676,9.431132851333334,3,4.697094120165192,2.7118685546863825,-26.5410681,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Nepidae,5.512815338,-107.0584169,I-3,3,NA,-88.54120369666667,3,16.03661529545721,9.25874415772269,-25.930408723333333,3,2.2831124052636937,1.3181555617691676,9.431132851333334,3,4.697094120165192,2.7118685546863825,-27.84609763,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,fish,P.latipinna,12.72576194,-134.0896362,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.65888531,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,12.72576194,-135.5657654,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.65888531,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,13.4653452,-134.0896362,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-24.32595219,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,13.4653452,-135.5657654,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-24.32595219,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,14.24210861,-132.0484437,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.36804402,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,14.24210861,-94.99162502,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.36804402,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,12.02436367,-132.0484437,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.00959019,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,12.02436367,-94.99162502,F-2,2,40,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.00959019,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,13.71053313,-119.8438775,F-2,2,80,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-25.42385121,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,16.16743679,-127.9622748,F-2,2,80,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-24.3839058,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,fish,P.latipinna,12.87649222,-113.5774474,F-2,2,80,-123.16132184909091,11,15.548399573247556,4.688018861362197,-25.24189247090909,11,0.8057610389822956,0.24294609427192776,13.424510998181818,11,1.189258898986183,0.3585750496843948,-27.12811675,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,Aquatic primary producer,periphyton,11.6495477,-97.22233,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-24.42468797,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,12.26854674,-119.2297552,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-23.77002678,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,12.21126923,-113.2063853,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-25.51507449,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,9.708141619,-99.16138621,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-24.6897721,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,12.24945423,-110.37602948714286,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-22.00244155,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,11.63849414,-113.7758389,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-24.60820775,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,10.40351067,-112.3333428,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-23.25381033,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,periphyton,11.99421762,-117.703168,A-1,1,NA,-110.37602948714286,8,8.701189049899481,3.288740333798916,-24.24358293,8,1.2121290812531271,0.4285523465137529,11.515397743625,8,0.9528299528679419,0.33687626049529007,-25.68464247,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,invertebrate,Thiaridae,12.91166262,-94.89751459,I-2,2,NA,-94.89751459,1,NA,NA,-25.18345103,1,NA,NA,12.91166262,1,NA,NA,-25.18345103,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
