site,date,order,family,genus,lowest_taxon,abun,total_abun
MR,2018-07-27,Odonata,Coenagrionidae,Argia,Argia,4.301075268817204,830.1075268817204
MR,2018-07-27,Ephemeroptera,Baetidae,NA,Baetidae,4.301075268817204,830.1075268817204
MR,2018-07-27,Hemiptera,Belostomatidae,Belostoma,Belostoma,4.301075268817204,830.1075268817204
MR,2018-07-27,Ephemeroptera,Caenidae,Caenis,Caenis,8.602150537634408,830.1075268817204
MR,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,12.903225806451612,830.1075268817204
MR,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,305.3763440860215,830.1075268817204
MR,2018-07-27,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,17.204301075268816,830.1075268817204
MR,2018-07-27,Odonata,Coenagrionidae,Enallagma,Enallagma,12.903225806451612,830.1075268817204
MR,2018-07-27,Ephemeroptera,Baetidae,Fallceon,Fallceon,129.03225806451613,830.1075268817204
MR,2018-07-27,Coleoptera,Gyrinidae,Gyrinus,Gyrinus,4.301075268817204,830.1075268817204
MR,2018-07-27,Amphipoda,Hyalellidae,Hyalella,Hyalella,133.33333333333331,830.1075268817204
MR,2018-07-27,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,4.301075268817204,830.1075268817204
MR,2018-07-27,Decapoda,Palaemonidae,Palaemon,Palaemon,51.61290322580645,830.1075268817204
MR,2018-07-27,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,12.903225806451612,830.1075268817204
MR,2018-07-27,Odonata,Gomphidae,Phyllogomphoides,Phyllogomphoides,4.301075268817204,830.1075268817204
MR,2018-07-27,Gastropoda,Physidae,Physa,Physa,17.204301075268816,830.1075268817204
MR,2018-07-27,Decapoda,Cambaridae,Procambarus,Procambarus,4.301075268817204,830.1075268817204
MR,2018-07-27,Coleoptera,Scirtidae,NA,Scirtidae,4.301075268817204,830.1075268817204
MR,2018-07-27,Coleoptera,Elmidae,Stenelmis,Stenelmis,64.51612903225806,830.1075268817204
MR,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,30.10752688172043,830.1075268817204
MR,2018-11-04,Hemiptera,Naucoridae,Ambrysus,Ambrysus,4.301075268817204,591.9354838709677
MR,2018-11-04,Odonata,Coenagrionidae,Argia,Argia,16.666666666666664,591.9354838709677
MR,2018-11-04,Coleoptera,Hydrophilidae,Berosus,Berosus,6.451612903225806,591.9354838709677
MR,2018-11-04,Ephemeroptera,Caenidae,Caenis,Caenis,3.225806451612903,591.9354838709677
MR,2018-11-04,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,4.301075268817204,591.9354838709677
MR,2018-11-04,Diptera,Chironomidae,NA,Chironomidae,88.17204301075269,591.9354838709677
MR,2018-11-04,Trichoptera,Polycentropodidae,Cyrnellus,Cyrnellus,3.225806451612903,591.9354838709677
MR,2018-11-04,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,31.18279569892473,591.9354838709677
MR,2018-11-04,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,31.72043010752688,591.9354838709677
MR,2018-11-04,Odonata,Coenagrionidae,Enallagma,Enallagma,3.7634408602150535,591.9354838709677
MR,2018-11-04,Ephemeroptera,Baetidae,Fallceon,Fallceon,300,591.9354838709677
MR,2018-11-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,6.451612903225806,591.9354838709677
MR,2018-11-04,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,3.225806451612903,591.9354838709677
MR,2018-11-04,Hemiptera,Veliidae,Microvelia,Microvelia,4.301075268817204,591.9354838709677
MR,2018-11-04,Decapoda,Palaemonidae,Palaemon,Palaemon,30.10752688172043,591.9354838709677
MR,2018-11-04,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,17.741935483870968,591.9354838709677
MR,2018-11-04,Diptera,Ceratopogonidae,Probezzia,Probezzia,3.225806451612903,591.9354838709677
MR,2018-11-04,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,13.978494623655914,591.9354838709677
MR,2018-11-04,Diptera,Simuliidae,Simulium,Simulium,6.989247311827957,591.9354838709677
MR,2018-11-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,12.903225806451612,591.9354838709677
PDC,2017-11-17,Odonata,Aeshnidae,Anax,Anax,68.81720430107526,854.3010752688172
PDC,2017-11-17,Ephemeroptera,Baetidae,NA,Baetidae,55.376344086021504,854.3010752688172
PDC,2017-11-17,Coleoptera,Hydrophilidae,Berosus,Berosus,17.204301075268816,854.3010752688172
PDC,2017-11-17,Ephemeroptera,Caenidae,Caenis,Caenis,23.118279569892472,854.3010752688172
PDC,2017-11-17,Diptera,Ceratopogonidae,NA,Ceratopogonidae,5.376344086021505,854.3010752688172
PDC,2017-11-17,Diptera,Chironomidae,NA,Chironomidae,5.913978494623656,854.3010752688172
PDC,2017-11-17,Diptera,Chironomidae,NA,Chironomidae,426.34408602150535,854.3010752688172
PDC,2017-11-17,Arthropoda,NA,NA,Collembola,5.376344086021505,854.3010752688172
PDC,2017-11-17,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,5.376344086021505,854.3010752688172
PDC,2017-11-17,Lepidoptera,Crambidae,Elophila,Elophila,17.741935483870968,854.3010752688172
PDC,2017-11-17,Odonata,Coenagrionidae,Enallagma,Enallagma,124.73118279569891,854.3010752688172
PDC,2017-11-17,Amphipoda,Hyalellidae,Hyalella,Hyalella,12.365591397849462,854.3010752688172
PDC,2017-11-17,Odonata,Libellulidae,NA,Libellulidae,5.376344086021505,854.3010752688172
PDC,2017-11-17,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,5.376344086021505,854.3010752688172
PDC,2017-11-17,Diptera,Stratiomyidae,Odontomyia,Odontomyia,5.913978494623656,854.3010752688172
PDC,2017-11-17,Trichoptera,Leptoceridae,Oecetis,Oecetis,5.376344086021505,854.3010752688172
PDC,2017-11-17,Decapoda,Palaemonidae,Palaemon,Palaemon,10.75268817204301,854.3010752688172
PDC,2017-11-17,Gastropoda,Physidae,Physa,Physa,5.376344086021505,854.3010752688172
PDC,2017-11-17,Diptera,Chironomidae,NA,Chironomidae,48.387096774193544,854.3010752688172
PDC,2017-12-04,Odonata,Aeshnidae,NA,Aeshnidae,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Odonata,Coenagrionidae,Amphiagrion,Amphiagrion,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Odonata,Aeshnidae,Anax,Anax,11.29032258064516,381.18279569892474
PDC,2017-12-04,Ephemeroptera,Caenidae,Caenis,Caenis,27.419354838709676,381.18279569892474
PDC,2017-12-04,Diptera,Chironomidae,NA,Chironomidae,72.58064516129032,381.18279569892474
PDC,2017-12-04,Ephemeroptera,Baetidae,Cloeon,Cloeon,3.7634408602150535,381.18279569892474
PDC,2017-12-04,Arthropoda,NA,NA,Collembola,3.225806451612903,381.18279569892474
PDC,2017-12-04,Lepidoptera,Crambidae,NA,Crambidae,59.677419354838705,381.18279569892474
PDC,2017-12-04,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Odonata,Coenagrionidae,Enallagma,Enallagma,42.47311827956989,381.18279569892474
PDC,2017-12-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,25.268817204301072,381.18279569892474
PDC,2017-12-04,Trichoptera,Hydropsychidae,NA,Hydropsychidae,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Diptera,Tabanidae,Merycomyia,Merycomyia,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira,92.47311827956989,381.18279569892474
PDC,2017-12-04,Decapoda,Palaemonidae,Palaemon,Palaemon,5.376344086021505,381.18279569892474
PDC,2017-12-04,Gastropoda,Physidae,Physa,Physa,3.225806451612903,381.18279569892474
PDC,2017-12-04,Diptera,Simuliidae,Simulium,Simulium,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,5.913978494623656,381.18279569892474
PDC,2017-12-04,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,2.6881720430107525,381.18279569892474
PDC,2017-12-04,Diptera,Chironomidae,NA,Chironomidae,3.7634408602150535,381.18279569892474
PDC,2017-12-04,Trichoptera,NA,NA,Trichoptera,3.225806451612903,381.18279569892474
PDC,2018-01-05,Odonata,Coenagrionidae,Argia,Argia,8.602150537634408,709.6774193548387
PDC,2018-01-05,Ephemeroptera,Baetidae,NA,Baetidae,34.40860215053763,709.6774193548387
PDC,2018-01-05,Ephemeroptera,Caenidae,Caenis,Caenis,51.61290322580645,709.6774193548387
PDC,2018-01-05,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,34.40860215053763,709.6774193548387
PDC,2018-01-05,Diptera,Chironomidae,NA,Chironomidae,292.47311827956986,709.6774193548387
PDC,2018-01-05,Bivalva,Corbiculidae,Corbicula,Corbicula,4.301075268817204,709.6774193548387
PDC,2018-01-05,Lepidoptera,Crambidae,Elophila,Elophila,38.70967741935484,709.6774193548387
PDC,2018-01-05,Odonata,Coenagrionidae,Enallagma,Enallagma,21.50537634408602,709.6774193548387
PDC,2018-01-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,34.40860215053763,709.6774193548387
PDC,2018-01-05,Trichoptera,Hydropsychidae,NA,Hydropsychidae,4.301075268817204,709.6774193548387
PDC,2018-01-05,Gastropoda,Thiaridae,Melanoides,Melanoides,30.10752688172043,709.6774193548387
PDC,2018-01-05,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira,60.21505376344086,709.6774193548387
PDC,2018-01-05,Decapoda,Palaemonidae,Palaemon,Palaemon,4.301075268817204,709.6774193548387
PDC,2018-01-05,Lepidoptera,Crambidae,Parapoynx,Parapoynx,4.301075268817204,709.6774193548387
PDC,2018-01-05,Hemiptera,Naucoridae,Pelocoris,Pelocoris,4.301075268817204,709.6774193548387
PDC,2018-01-05,Gastropoda,Physidae,Physa,Physa,21.50537634408602,709.6774193548387
PDC,2018-01-05,Decapoda,Cambaridae,Procambarus,Procambarus,4.301075268817204,709.6774193548387
PDC,2018-01-05,Coleoptera,Elmidae,Stenelmis,Stenelmis,25.806451612903224,709.6774193548387
PDC,2018-01-05,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,4.301075268817204,709.6774193548387
PDC,2018-01-05,Diptera,Chironomidae,NA,Chironomidae,25.806451612903224,709.6774193548387
PDC,2018-02-03,Odonata,Coenagrionidae,Argia,Argia,6.989247311827957,530.1075268817204
PDC,2018-02-03,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon,3.225806451612903,530.1075268817204
PDC,2018-02-03,Coleoptera,Hydrophilidae,Berosus,Berosus,10.75268817204301,530.1075268817204
PDC,2018-02-03,Ephemeroptera,Caenidae,Caenis,Caenis,45.69892473118279,530.1075268817204
PDC,2018-02-03,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,68.81720430107526,530.1075268817204
PDC,2018-02-03,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,49.46236559139785,530.1075268817204
PDC,2018-02-03,Diptera,Chironomidae,NA,Chironomidae,122.58064516129032,530.1075268817204
PDC,2018-02-03,Arthropoda,NA,NA,Collembola,3.225806451612903,530.1075268817204
PDC,2018-02-03,Trichoptera,Polycentropodidae,Cyrnellus,Cyrnellus,3.225806451612903,530.1075268817204
PDC,2018-02-03,Lepidoptera,Crambidae,Elophila,Elophila,25.806451612903224,530.1075268817204
PDC,2018-02-03,Odonata,Coenagrionidae,Enallagma,Enallagma,47.31182795698925,530.1075268817204
PDC,2018-02-03,Amphipoda,Hyalellidae,Hyalella,Hyalella,55.913978494623656,530.1075268817204
PDC,2018-02-03,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,8.064516129032258,530.1075268817204
PDC,2018-02-03,Diptera,Stratiomyidae,Odontomyia,Odontomyia,3.7634408602150535,530.1075268817204
PDC,2018-02-03,Trichoptera,Leptoceridae,Oecetis,Oecetis,3.7634408602150535,530.1075268817204
PDC,2018-02-03,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira,3.225806451612903,530.1075268817204
PDC,2018-02-03,Decapoda,Palaemonidae,Palaemon,Palaemon,10.21505376344086,530.1075268817204
PDC,2018-02-03,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,3.7634408602150535,530.1075268817204
PDC,2018-02-03,Gastropoda,Physidae,Physa,Physa,37.634408602150536,530.1075268817204
PDC,2018-02-03,Diptera,Ceratopogonidae,Probezzia,Probezzia,6.989247311827957,530.1075268817204
PDC,2018-02-03,Diptera,Simuliidae,Simulium,Simulium,3.225806451612903,530.1075268817204
PDC,2018-02-03,Coleoptera,Elmidae,Stenelmis,Stenelmis,3.225806451612903,530.1075268817204
PDC,2018-02-03,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,530.1075268817204
PDC,2018-03-09,Coleoptera,Hydrophilidae,Berosus,Berosus,29.569892473118276,401.6129032258064
PDC,2018-03-09,Ephemeroptera,Caenidae,Caenis,Caenis,62.36559139784946,401.6129032258064
PDC,2018-03-09,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,67.20430107526882,401.6129032258064
PDC,2018-03-09,Lepidoptera,Crambidae,NA,Crambidae,5.913978494623656,401.6129032258064
PDC,2018-03-09,Diptera,Culicidae,Culex,Culex,17.204301075268816,401.6129032258064
PDC,2018-03-09,Lepidoptera,Crambidae,Elophila,Elophila,10.75268817204301,401.6129032258064
PDC,2018-03-09,Odonata,Coenagrionidae,Enallagma,Enallagma,64.51612903225806,401.6129032258064
PDC,2018-03-09,Coleoptera,Hydrophilidae,Enochrus,Enochrus,5.376344086021505,401.6129032258064
PDC,2018-03-09,Amphipoda,Hyalellidae,Hyalella,Hyalella,17.204301075268816,401.6129032258064
PDC,2018-03-09,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,11.29032258064516,401.6129032258064
PDC,2018-03-09,Gastropoda,Thiaridae,Melanoides,Melanoides,11.29032258064516,401.6129032258064
PDC,2018-03-09,Decapoda,Palaemonidae,Palaemon,Palaemon,5.376344086021505,401.6129032258064
PDC,2018-03-09,Gastropoda,Physidae,Physa,Physa,81.72043010752688,401.6129032258064
PDC,2018-03-09,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,5.376344086021505,401.6129032258064
PDC,2018-03-09,Diptera,Tipulidae,NA,Tipulidae,6.451612903225806,401.6129032258064
PDC,2018-03-30,Hemiptera,Belostomatidae,Belostoma,Belostoma,4.301075268817204,929.0322580645161
PDC,2018-03-30,Coleoptera,Hydrophilidae,Berosus,Berosus,8.602150537634408,929.0322580645161
PDC,2018-03-30,Ephemeroptera,Caenidae,Caenis,Caenis,17.204301075268816,929.0322580645161
PDC,2018-03-30,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,154.83870967741936,929.0322580645161
PDC,2018-03-30,Diptera,Ceratopogonidae,NA,Ceratopogonidae,116.12903225806451,929.0322580645161
PDC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,929.0322580645161
PDC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,301.0752688172043,929.0322580645161
PDC,2018-03-30,Lepidoptera,Crambidae,NA,Crambidae,4.301075268817204,929.0322580645161
PDC,2018-03-30,Diptera,Culicidae,Culex,Culex,8.602150537634408,929.0322580645161
PDC,2018-03-30,Diptera,Culicidae,NA,Culicidae,4.301075268817204,929.0322580645161
PDC,2018-03-30,Diptera,Ceratopogonidae,Dasyhelea,Dasyhelea,17.204301075268816,929.0322580645161
PDC,2018-03-30,Lepidoptera,Crambidae,Elophila,Elophila,4.301075268817204,929.0322580645161
PDC,2018-03-30,Odonata,Coenagrionidae,Enallagma,Enallagma,34.40860215053763,929.0322580645161
PDC,2018-03-30,Coleoptera,Hydrophilidae,Enochrus,Enochrus,4.301075268817204,929.0322580645161
PDC,2018-03-30,Amphipoda,Hyalellidae,Hyalella,Hyalella,60.21505376344086,929.0322580645161
PDC,2018-03-30,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,8.602150537634408,929.0322580645161
PDC,2018-03-30,Diptera,Stratiomyidae,Odontomyia,Odontomyia,4.301075268817204,929.0322580645161
PDC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,4.301075268817204,929.0322580645161
PDC,2018-03-30,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira,8.602150537634408,929.0322580645161
PDC,2018-03-30,Gastropoda,Physidae,Physa,Physa,47.31182795698925,929.0322580645161
PDC,2018-03-30,Diptera,Ceratopogonidae,Probezzia,Probezzia,34.40860215053763,929.0322580645161
PDC,2018-03-30,Coleoptera,Elmidae,Stenelmis,Stenelmis,4.301075268817204,929.0322580645161
PDC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,60.21505376344086,929.0322580645161
PDC,2018-03-30,Diptera,Tipulidae,NA,Tipulidae,8.602150537634408,929.0322580645161
PDC,2018-05-10,Ephemeroptera,Baetidae,NA,Baetidae,137.63440860215053,5195.698924731182
PDC,2018-05-10,Ephemeroptera,Caenidae,Caenis,Caenis,172.04301075268816,5195.698924731182
PDC,2018-05-10,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,2683.870967741935,5195.698924731182
PDC,2018-05-10,Diptera,Ceratopogonidae,NA,Ceratopogonidae,825.8064516129032,5195.698924731182
PDC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,5195.698924731182
PDC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,172.04301075268816,5195.698924731182
PDC,2018-05-10,Bivalva,Corbiculidae,Corbicula,Corbicula,34.40860215053763,5195.698924731182
PDC,2018-05-10,Odonata,Coenagrionidae,Enallagma,Enallagma,34.40860215053763,5195.698924731182
PDC,2018-05-10,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax,34.40860215053763,5195.698924731182
PDC,2018-05-10,Amphipoda,Hyalellidae,Hyalella,Hyalella,516.1290322580645,5195.698924731182
PDC,2018-05-10,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,68.81720430107526,5195.698924731182
PDC,2018-05-10,Hemiptera,Mesoveliidae,Mesovelia,Mesovelia,34.40860215053763,5195.698924731182
PDC,2018-05-10,Hemiptera,Veliidae,Microvelia,Microvelia,34.40860215053763,5195.698924731182
PDC,2018-05-10,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira,34.40860215053763,5195.698924731182
PDC,2018-05-10,Gastropoda,Physidae,Physa,Physa,34.40860215053763,5195.698924731182
PDC,2018-05-10,Coleoptera,Elmidae,Stenelmis,Stenelmis,68.81720430107526,5195.698924731182
PDC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,275.26881720430106,5195.698924731182
PDC,2018-06-08,Coleoptera,Hydrophilidae,Berosus,Berosus,34.40860215053763,989.2473118279569
PDC,2018-06-08,Ephemeroptera,Caenidae,Caenis,Caenis,43.01075268817204,989.2473118279569
PDC,2018-06-08,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,34.40860215053763,989.2473118279569
PDC,2018-06-08,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,473.1182795698924,989.2473118279569
PDC,2018-06-08,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,989.2473118279569
PDC,2018-06-08,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,77.41935483870968,989.2473118279569
PDC,2018-06-08,Odonata,Coenagrionidae,Enallagma,Enallagma,8.602150537634408,989.2473118279569
PDC,2018-06-08,Odonata,Corduliidae,Epitheca,Epitheca,8.602150537634408,989.2473118279569
PDC,2018-06-08,Amphipoda,Hyalellidae,Hyalella,Hyalella,86.02150537634408,989.2473118279569
PDC,2018-06-08,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,8.602150537634408,989.2473118279569
PDC,2018-06-08,Coleoptera,Dytiscidae,Hydrovatus,Hydrovatus,17.204301075268816,989.2473118279569
PDC,2018-06-08,Gastropoda,Thiaridae,Melanoides,Melanoides,25.806451612903224,989.2473118279569
PDC,2018-06-08,Decapoda,Palaemonidae,Palaemon,Palaemon,17.204301075268816,989.2473118279569
PDC,2018-06-08,Coleoptera,Haliplidae,Peltodytes,Peltodytes,8.602150537634408,989.2473118279569
PDC,2018-06-08,Gastropoda,Physidae,Physa,Physa,77.41935483870968,989.2473118279569
PDC,2018-06-08,Diptera,Ceratopogonidae,Probezzia,Probezzia,60.21505376344086,989.2473118279569
PDC,2018-07-01,Ephemeroptera,Caenidae,Caenis,Caenis,43.01075268817204,372.04301075268813
PDC,2018-07-01,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,2.150537634408602,372.04301075268813
PDC,2018-07-01,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,79.56989247311827,372.04301075268813
PDC,2018-07-01,Diptera,Ceratopogonidae,NA,Ceratopogonidae,19.35483870967742,372.04301075268813
PDC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,12.903225806451612,372.04301075268813
PDC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,372.04301075268813
PDC,2018-07-01,Cladocera,NA,NA,Cladocera,4.301075268817204,372.04301075268813
PDC,2018-07-01,Diptera,Culicidae,Culex,Culex,2.150537634408602,372.04301075268813
PDC,2018-07-01,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,4.301075268817204,372.04301075268813
PDC,2018-07-01,Lepidoptera,Crambidae,Elophila,Elophila,4.301075268817204,372.04301075268813
PDC,2018-07-01,Odonata,Corduliidae,Epitheca,Epitheca,4.301075268817204,372.04301075268813
PDC,2018-07-01,Odonata,Gomphidae,NA,Gomphidae,2.150537634408602,372.04301075268813
PDC,2018-07-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,75.26881720430107,372.04301075268813
PDC,2018-07-01,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,2.150537634408602,372.04301075268813
PDC,2018-07-01,Gastropoda,Thiaridae,Melanoides,Melanoides,15.053763440860214,372.04301075268813
PDC,2018-07-01,Diptera,Stratiomyidae,Odontomyia,Odontomyia,2.150537634408602,372.04301075268813
PDC,2018-07-01,Decapoda,Palaemonidae,Palaemon,Palaemon,6.451612903225806,372.04301075268813
PDC,2018-07-01,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,2.150537634408602,372.04301075268813
PDC,2018-07-01,Gastropoda,Physidae,Physa,Physa,43.01075268817204,372.04301075268813
PDC,2018-07-01,Diptera,Ceratopogonidae,Probezzia,Probezzia,6.451612903225806,372.04301075268813
PDC,2018-07-01,Odonata,Protoneuridae,Protoneura,Protoneura,6.451612903225806,372.04301075268813
PDC,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,25.806451612903224,372.04301075268813
PDC,2018-08-01,Ephemeroptera,Baetidae,NA,Baetidae,11.29032258064516,1697.8494623655913
PDC,2018-08-01,Coleoptera,Hydrophilidae,Berosus,Berosus,46.236559139784944,1697.8494623655913
PDC,2018-08-01,Ephemeroptera,Caenidae,Caenis,Caenis,115.05376344086021,1697.8494623655913
PDC,2018-08-01,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,68.81720430107526,1697.8494623655913
PDC,2018-08-01,Diptera,Ceratopogonidae,NA,Ceratopogonidae,11.29032258064516,1697.8494623655913
PDC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,11.29032258064516,1697.8494623655913
PDC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,1697.8494623655913
PDC,2018-08-01,Coleoptera,Dytiscidae,Copelatus,Copelatus,11.29032258064516,1697.8494623655913
PDC,2018-08-01,Bivalva,Corbiculidae,Corbicula,Corbicula,33.87096774193548,1697.8494623655913
PDC,2018-08-01,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,23.655913978494624,1697.8494623655913
PDC,2018-08-01,Odonata,Libellulidae,Erythemis,Erythemis,34.40860215053763,1697.8494623655913
PDC,2018-08-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,468.2795698924731,1697.8494623655913
PDC,2018-08-01,Gastropoda,Thiaridae,Melanoides,Melanoides,241.39784946236557,1697.8494623655913
PDC,2018-08-01,Decapoda,Palaemonidae,Palaemon,Palaemon,22.58064516129032,1697.8494623655913
PDC,2018-08-01,Coleoptera,Hydrophilidae,Paracymus,Paracymus,59.677419354838705,1697.8494623655913
PDC,2018-08-01,Gastropoda,Physidae,Physa,Physa,125.80645161290322,1697.8494623655913
PDC,2018-08-01,Odonata,Protoneuridae,Protoneura,Protoneura,22.58064516129032,1697.8494623655913
PDC,2018-08-01,Coleoptera,Elmidae,Stenelmis,Stenelmis,24.193548387096772,1697.8494623655913
PDC,2018-08-01,Diptera,Tabanidae,NA,Tabanidae,11.29032258064516,1697.8494623655913
PDC,2018-08-01,Diptera,Chironomidae,NA,Chironomidae,309.13978494623655,1697.8494623655913
PDC,2018-08-01,Coleoptera,Hydrophilidae,Tropisternus,Tropisternus,11.29032258064516,1697.8494623655913
PDC,2018-11-08,Odonata,Aeshnidae,Anax,Anax,38.70967741935484,696.7741935483871
PDC,2018-11-08,Odonata,Coenagrionidae,Argia,Argia,17.204301075268816,696.7741935483871
PDC,2018-11-08,Coleoptera,Hydrophilidae,Berosus,Berosus,25.806451612903224,696.7741935483871
PDC,2018-11-08,Ephemeroptera,Caenidae,Caenis,Caenis,270.96774193548384,696.7741935483871
PDC,2018-11-08,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,77.41935483870968,696.7741935483871
PDC,2018-11-08,Diptera,Ceratopogonidae,NA,Ceratopogonidae,4.301075268817204,696.7741935483871
PDC,2018-11-08,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,696.7741935483871
PDC,2018-11-08,Diptera,Chironomidae,NA,Chironomidae,43.01075268817204,696.7741935483871
PDC,2018-11-08,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.602150537634408,696.7741935483871
PDC,2018-11-08,Lepidoptera,Crambidae,Elophila,Elophila,4.301075268817204,696.7741935483871
PDC,2018-11-08,Odonata,Coenagrionidae,Enallagma,Enallagma,55.913978494623656,696.7741935483871
PDC,2018-11-08,Amphipoda,Hyalellidae,Hyalella,Hyalella,55.913978494623656,696.7741935483871
PDC,2018-11-08,Decapoda,Palaemonidae,Palaemon,Palaemon,25.806451612903224,696.7741935483871
PDC,2018-11-08,Gastropoda,Physidae,Physa,Physa,4.301075268817204,696.7741935483871
PDC,2018-11-08,Odonata,Protoneuridae,Protoneura,Protoneura,4.301075268817204,696.7741935483871
PDC,2018-11-08,Hemiptera,Gerridae,Rheumatobates,Rheumatobates,4.301075268817204,696.7741935483871
PDC,2018-11-08,Coleoptera,Scirtidae,NA,Scirtidae,4.301075268817204,696.7741935483871
PDC,2018-11-08,Coleoptera,Elmidae,Stenelmis,Stenelmis,4.301075268817204,696.7741935483871
PDC,2018-11-08,Diptera,Chironomidae,NA,Chironomidae,38.70967741935484,696.7741935483871
PLC,2017-11-11,Ephemeroptera,Baetidae,NA,Baetidae,11.827956989247312,393.01075268817203
PLC,2017-11-11,Ephemeroptera,Caenidae,Caenis,Caenis,37.096774193548384,393.01075268817203
PLC,2017-11-11,Diptera,Chironomidae,NA,Chironomidae,287.09677419354836,393.01075268817203
PLC,2017-11-11,Coleoptera,Gyrinidae,Dineutus,Dineutus,2.6881720430107525,393.01075268817203
PLC,2017-11-11,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,5.913978494623656,393.01075268817203
PLC,2017-11-11,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche,2.6881720430107525,393.01075268817203
